hit_ineff,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.1,0.0001,20,sol_15b290d17458dbf2,ev_7c7091940b61,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,100,sol_55642b36c91b253b,ev_7c8d25b38520,hm_a00ad2a2c52a,0.5669748187065125,False
0.01,0.0003,20,sol_c52a398702f4c541,ev_7c95a2e0bf26,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0007,100,sol_832283c994cd6e97,ev_7c9d5a15de4a,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,700,sol_152dd39aa7c882d4,ev_7ca1f006f1e2,hm_a00ad2a2c52a,0.7870756983757019,False
0.0,0.0003,10,sol_8707ca84d14b0637,ev_7cbe702fe429,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,200,sol_f2fe33a6d7ec7cfa,ev_7cbf3932b14c,hm_a0f8ed47a107,0.5669013261795044,False
0.01,0.0001,200,sol_288abc7feea6c666,ev_7ce0914670ec,hm_a00ad2a2c52a,0.45454469323158264,False
0.01,0.0007,400,sol_aec8ef84d4428945,ev_7cf40100cc5f,hm_b46918a75620,0.8482969999313354,False
0.02,0.0007,100,sol_06ff8b76cefda434,ev_7d00ee1e3a6d,hm_b46918a75620,0.4545454680919647,False
0.1,0.001,100,sol_4a453be39158a00d,ev_7d01333797d9,hm_8de6b26636d5,0.5669629573822021,False
0.05,0.0007,700,sol_fff31577835b779c,ev_7d1f57691eb1,hm_b46918a75620,1.216320514678955,False
0.02,0.0001,400,sol_a4590943d242f41a,ev_7d23288524f3,hm_a00ad2a2c52a,0.566896915435791,False
0.0,0.0001,100,sol_49c9750c94dd9607,ev_7d3936ed3de3,hm_a00ad2a2c52a,0.5669752359390259,False
0.0,0.0003,200,sol_971e9d6bcf0feadf,ev_7d3d477d125a,hm_a0f8ed47a107,289.8916015625,True
0.02,0.001,20,sol_5103dc04d2866fe5,ev_7d3e4a95350e,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0005,20,sol_4fafd9184515c1a0,ev_7d5abd38203d,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,1000,sol_2550ef4a61e62a0a,ev_7d5f91a30561,hm_7a9cff01f511,0.8902714848518372,False
0.0,0.0003,100,sol_d2787d7bd6811bc0,ev_7d7258f9fee1,hm_a0f8ed47a107,1.6327910423278809,False
0.02,0.0007,50,sol_5094c7caffe30eaa,ev_7d79ea8c7163,hm_b46918a75620,0.4545454680919647,False
0.01,0.0003,400,sol_50b1984a18d7f906,ev_7d85cabb4448,hm_a0f8ed47a107,0.5669141411781311,False
0.0,0.0001,50,sol_67eb273921f57d54,ev_7d8a43c6ea9b,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0007,10,sol_d10275fb9bd2bf81,ev_7d8af87fd9a2,hm_b46918a75620,0.4545454680919647,False
0.0,0.001,1000,sol_7f5527a439f63ec6,ev_7d9ae200ec9e,hm_8de6b26636d5,1.4996440410614014,False
0.1,0.0001,700,sol_87653c11dcf3c21f,ev_7d9c0c7f82ea,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0005,400,sol_156e08941e981fd4,ev_7db53c097d68,hm_7a9cff01f511,0.9797812700271606,False
0.05,0.0003,1000,sol_0ae704ae1499ac82,ev_7dc14fc28252,hm_a0f8ed47a107,0.8333095908164978,False
0.05,0.0007,50,sol_0746b0f895f8be36,ev_7dd2484d5d46,hm_b46918a75620,0.4545454680919647,False
0.1,0.0001,400,sol_0e58b26f5a7d26f4,ev_7dd580282fed,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,100,sol_2f128abaee440d84,ev_7dd6354a2b90,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,20,sol_5fea6b75ac692d35,ev_7deef70fb00f,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0005,10,sol_017c33d95f83d295,ev_7df82737e2e0,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0005,100,sol_067a50cdc4dfb012,ev_7e267a014c53,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0003,20,sol_29e916609e0addc3,ev_7e2869ed7459,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,50,sol_913391665461b4cd,ev_7e54b8d3f31c,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.001,20,sol_ae9c438eeab2f0cb,ev_7e56367281f8,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0007,1000,sol_de6b9a29af4632e8,ev_7e5fecdcb9ac,hm_b46918a75620,0.97248774766922,False
0.0,0.0003,400,sol_62367527d71f7545,ev_7e667b430714,hm_a0f8ed47a107,0.7449789643287659,False
0.1,0.0007,200,sol_1edf621629bec376,ev_7e6d2d97d6ad,hm_b46918a75620,0.5668655633926392,False
0.01,0.001,700,sol_b5b7af60d16603f1,ev_7e6eeee8ab76,hm_8de6b26636d5,2.389232635498047,False
0.05,0.0007,20,sol_a98a207743d6e16d,ev_7e796cc3a10e,hm_b46918a75620,0.4545454680919647,False
0.02,0.001,10,sol_1cf7f344de7901c2,ev_7e84db680e68,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0005,100,sol_949dbb7f428721a1,ev_7e8bf2299762,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0001,50,sol_f63921c4f829af3f,ev_7e90fe896867,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,200,sol_470291b78a99e308,ev_7e965638afa8,hm_a0f8ed47a107,0.5669518113136292,False
0.05,0.0005,20,sol_55c194f45d697615,ev_7eaf5cb3fb3f,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0007,50,sol_b2aaa1207e90d7fb,ev_7eb64e1d7e59,hm_b46918a75620,0.5999727845191956,False
0.01,0.0007,400,sol_7fd3dde1ba57c632,ev_7ebaa3d7b8ea,hm_b46918a75620,0.8387722969055176,False
0.1,0.0007,400,sol_083a603705c7aaff,ev_7ebec318ffa8,hm_b46918a75620,0.9086324572563171,False
0.02,0.0005,20,sol_4ea0ad4c0129df92,ev_7ec9913191cf,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0003,1000,sol_03ed83b2a1725d15,ev_7ecfe56c0ebf,hm_a0f8ed47a107,1.2578150033950806,False
0.01,0.0001,700,sol_c1e1b4cf00e973f9,ev_7ed0a7f8d41f,hm_a00ad2a2c52a,0.5998877882957458,False
0.1,0.0005,50,sol_2586c1ef5bd0df5a,ev_7eeb537f1e64,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0007,700,sol_d49860776caed5dc,ev_7eed6e763f81,hm_b46918a75620,1.4351285696029663,False
0.01,0.0001,20,sol_a0a5783a8055f507,ev_7f1717945c55,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.001,10,sol_a1d20d376475fcc6,ev_7f2041425109,hm_8de6b26636d5,0.4545454680919647,False
0.1,0.0003,400,sol_068a4b526c7759bc,ev_7f321417e860,hm_a0f8ed47a107,0.846373975276947,False
0.0,0.0001,700,sol_d9a7e7c148be4692,ev_7f393c2b360d,hm_a00ad2a2c52a,0.5641646385192871,False
0.0,0.0003,10,sol_606347b1c2449e99,ev_7f399cf441c0,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,700,sol_8a3cc7e55bbfa897,ev_7f66f401123d,hm_a0f8ed47a107,0.6722131371498108,False
0.0,0.001,20,sol_bd1abe1fbc1c92fe,ev_7f69490f0d97,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0003,400,sol_871816b391d3976e,ev_7f6eee17a56c,hm_a0f8ed47a107,0.5669164061546326,False
0.1,0.0003,50,sol_73d97662bf1e42f9,ev_7f6f04b88672,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0007,1000,sol_30e8f02fdfbe5017,ev_7f750e7ef360,hm_b46918a75620,1.1914504766464233,False
0.0,0.0001,200,sol_b30273c89f54efe4,ev_7f75ce3d81a0,hm_a00ad2a2c52a,0.5999894738197327,False
0.0,0.0001,400,sol_04fc7a4397a308dc,ev_7f776a17fb6a,hm_a00ad2a2c52a,0.454545259475708,False
0.0,0.0003,200,sol_b9c9712b51727f37,ev_7f85c56e3cec,hm_a0f8ed47a107,0.9156502485275269,False
0.05,0.001,10,sol_23483d0f32c59992,ev_7f88bfeff42d,hm_8de6b26636d5,0.4545454680919647,False
0.05,0.0001,20,sol_28c897b0c58c7946,ev_7f964e9fe822,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,1000,sol_1efc8b9c4e16316b,ev_7f97c35aedf8,hm_a0f8ed47a107,1.4999796152114868,False
0.0,0.0001,700,sol_546d66ea4fa1529b,ev_7f983484de60,hm_a00ad2a2c52a,30.99994468688965,False
0.01,0.0005,200,sol_2e320386597ad540,ev_7f9f84ef3866,hm_7a9cff01f511,0.5669925212860107,False
0.0,0.0005,50,sol_315cb3d61efa22bd,ev_7fb25fb68550,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0007,700,sol_e824079ff366e255,ev_7fc6d56e05b8,hm_b46918a75620,1.4349195957183838,False
0.02,0.0005,400,sol_d4be8ce8136764e0,ev_7fd61e9036ea,hm_7a9cff01f511,0.599872887134552,False
0.05,0.0001,700,sol_d4003345f6de744f,ev_7feba4f07d6b,hm_a00ad2a2c52a,0.45453891158103943,False
0.02,0.0001,50,sol_4e51627ff88dae8b,ev_8017388c340f,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,1000,sol_247869ff6a4b2a10,ev_8030781a072f,hm_a00ad2a2c52a,0.6978288292884827,False
0.01,0.0003,200,sol_8f222f75276fa498,ev_80321f874c38,hm_a0f8ed47a107,0.4545445740222931,False
0.0,0.0003,400,sol_571abe5a2dc633de,ev_803dd97e0017,hm_a0f8ed47a107,0.9715533256530762,False
0.0,0.0003,100,sol_4c42a1a5c584bf1d,ev_8042c300067c,hm_a0f8ed47a107,1.1923044919967651,False
0.02,0.0003,50,sol_3705a31aeb48981f,ev_805275419f6e,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0003,200,sol_a34ab409d831f2ee,ev_80529263f027,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,200,sol_3474f2c975b18bb3,ev_8064e4cb78ed,hm_8de6b26636d5,0.5744912624359131,False
0.0,0.001,400,sol_e8c355ffbd326acc,ev_8069574598bf,hm_8de6b26636d5,1.939148187637329,False
0.0,0.0005,10,sol_b52c533f1a3413f6,ev_806983f2fabc,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0003,50,sol_e363580268bb0bf3,ev_807bfae8cfc1,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0007,700,sol_ef1266dd6dcca5ea,ev_80a70114c6d9,hm_b46918a75620,1.3163325786590576,False
0.01,0.001,200,sol_37379bd4283e1e95,ev_80bb95c9ff76,hm_8de6b26636d5,1.4352344274520874,False
0.02,0.0005,20,sol_6d5da1ecfa7d1aa8,ev_80c565f0c241,hm_7a9cff01f511,0.4545454680919647,False
0.0,0.0001,700,sol_474f84f45cda1b27,ev_80db210dd21b,hm_a00ad2a2c52a,0.8985387086868286,False
0.0,0.0001,700,sol_210a8c8f59e0e37c,ev_80de27f6c7a0,hm_a00ad2a2c52a,0.5641724467277527,False
0.0,0.001,100,sol_28bdcad3259ebdfb,ev_80e93307a086,hm_8de6b26636d5,1.5000245571136475,False
0.1,0.0001,700,sol_f341f2a6be4338f4,ev_8100395ff0fd,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,20,sol_9509f1ee1bc91990,ev_8104ee4ccdc1,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,200,sol_f3d7e92b1c6c6157,ev_810c11a502f7,hm_a0f8ed47a107,0.6291562914848328,False
0.01,0.0005,700,sol_6019b9821919b472,ev_8116aa1c2016,hm_7a9cff01f511,0.9938579797744751,False
0.02,0.0007,50,sol_b1910b0dacf5ac68,ev_8125ec5ce214,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,100,sol_9057fba625639516,ev_812d4cf6b172,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,50,sol_c0884ef8c175b905,ev_813932c79a58,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,100,sol_a040a6c7ee459ece,ev_8148ddb8801c,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0005,100,sol_6fa7359fb9b4e82f,ev_814c4b186895,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0005,1000,sol_8b0afa1e10f8545e,ev_81571de2ec7f,hm_7a9cff01f511,1.2814855575561523,False
0.01,0.0007,400,sol_4c0a8c253c7df4ea,ev_81656e658cea,hm_b46918a75620,0.9594093561172485,False
0.05,0.0003,20,sol_2d75a1420ae79f6d,ev_8172cb3f0ce1,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0001,100,sol_1dfa9af0b6e231d1,ev_817515417dee,hm_a00ad2a2c52a,0.6981952786445618,False
0.0,0.0001,200,sol_cfb233fd75a47245,ev_8181ca4b6d34,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,200,sol_c8cdd9b80b5dae6e,ev_819bcd68fd6b,hm_7a9cff01f511,0.7814410924911499,False
0.05,0.0001,700,sol_9b3a2557591ebf1a,ev_819cb8e42fbc,hm_a00ad2a2c52a,0.5669003129005432,False
0.01,0.0007,200,sol_7bbd63cd78c96a48,ev_819e3a8f7b91,hm_b46918a75620,0.5999591946601868,False
0.05,0.0003,100,sol_60c74d3ad92e719a,ev_81a90a038d93,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0007,50,sol_21f4370a51638cba,ev_81abd977b42b,hm_b46918a75620,0.4545454680919647,False
0.01,0.0007,1000,sol_85a7810543f409d7,ev_81b2ce1409d1,hm_b46918a75620,1.4997860193252563,False
0.05,0.0003,400,sol_e1569a139b4b7b92,ev_81b519da0056,hm_a0f8ed47a107,0.5667805075645447,False
0.02,0.001,20,sol_f657673a12e8f061,ev_81d4e90d3a80,hm_8de6b26636d5,0.5670102834701538,False
0.01,0.0001,200,sol_fb35b7c07fbe940f,ev_81e7779afa20,hm_a00ad2a2c52a,1.03850257396698,False
0.0,0.0005,400,sol_ba7ec3c52b255663,ev_81f5dbcab4b2,hm_7a9cff01f511,0.7823344469070435,False
0.02,0.0007,100,sol_5b5fd6ebaab1615d,ev_8204cc621dcd,hm_b46918a75620,0.4545454680919647,False
0.01,0.0001,700,sol_2e8646c85149b130,ev_82082a6756cc,hm_a00ad2a2c52a,0.4545440971851349,False
0.05,0.0001,1000,sol_fcd7d3f0ab023e66,ev_822f24e5c4ce,hm_a00ad2a2c52a,0.7540469169616699,False
0.1,0.001,400,sol_6a9e007bf87578e7,ev_8230391f7823,hm_8de6b26636d5,1.05161714553833,False
0.0,0.0007,20,sol_685ef01974fab816,ev_823cda552d32,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,100,sol_8b3f9445544e3794,ev_82458e5041ce,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,700,sol_b7773b08f2e93e21,ev_824cacbe9752,hm_a0f8ed47a107,0.6290050148963928,False
0.0,0.0003,10,sol_edbb6d5919c3f6be,ev_82583ec90043,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0007,200,sol_9ea0d1ff62f4e582,ev_825dc09d9b3e,hm_b46918a75620,0.6290351748466492,False
0.05,0.0001,20,sol_4dc731aa352723da,ev_826802635a0f,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,20,sol_c8a73d0bd51f0aea,ev_827ba344b5df,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,100,sol_f18617426904db79,ev_82848695b520,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0003,10,sol_b5229f14745ef72e,ev_829064a52dfe,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0005,20,sol_7b5d4c7ae8dc46a5,ev_829cf4a62997,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0007,400,sol_32e6c770e3615c8c,ev_82a2ecc5729b,hm_b46918a75620,0.959643542766571,False
0.02,0.0005,200,sol_97e0b42d44741c53,ev_82b00a86fad7,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0007,400,sol_ff8c7c113d4de162,ev_82bb2f8d2ea8,hm_b46918a75620,0.7291114330291748,False
0.0,0.0003,50,sol_dc677fe1951e7fee,ev_82c60cf436ef,hm_a0f8ed47a107,0.5669754147529602,False
0.05,0.001,50,sol_f5ca8a3f59877e3f,ev_82d5643a79f7,hm_8de6b26636d5,0.4545454680919647,False
0.02,0.0001,700,sol_ef3425a3f5152103,ev_82e66d01b231,hm_a00ad2a2c52a,0.5668973922729492,False
0.0,0.001,200,sol_4236837cbd707a06,ev_82ee59b42e4e,hm_8de6b26636d5,0.698022186756134,False
0.02,0.0005,10,sol_dadbea9bd2dc765c,ev_82f2ce1d7538,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.001,200,sol_2ffdec3af4cda361,ev_82f6558f9165,hm_8de6b26636d5,0.698440670967102,False
0.05,0.0005,1000,sol_4fb02a057d2d54dd,ev_830dd36d360f,hm_7a9cff01f511,1.4340829849243164,False
0.02,0.0007,700,sol_008b57467eb6be87,ev_831520347a37,hm_b46918a75620,0.8577576875686646,False
0.0,0.0001,20,sol_a019508d6a9fb7d3,ev_83210ac59144,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,200,sol_c2ef4e209caf65e0,ev_834b06c2fcf1,hm_a00ad2a2c52a,0.6847553253173828,False
0.01,0.0007,700,sol_338a7c6f807b530f,ev_834ee6dc936d,hm_b46918a75620,1.1528226137161255,False
0.0,0.0007,200,sol_b029f0e8f1be644c,ev_83522959e4fa,hm_b46918a75620,0.4545446038246155,False
0.1,0.0005,400,sol_d179818b0f410ab3,ev_835ed176e1f9,hm_7a9cff01f511,1.2459174394607544,False
0.05,0.0007,200,sol_3c01aa66507cea2a,ev_8368b642149f,hm_b46918a75620,0.5669901371002197,False
0.01,0.0001,10,sol_bf4d15560f313291,ev_836f397ef932,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0005,10,sol_a030fba8f93e892c,ev_8378bdce3b97,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0003,700,sol_0e92c7c1e604f140,ev_8379a4ef05fc,hm_a0f8ed47a107,0.684667706489563,False
0.1,0.0001,200,sol_03706c6e383e5ae3,ev_839563a56d2a,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,10,sol_1722468352d3ec92,ev_8396808cf20e,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.001,1000,sol_16b8a30960e727ad,ev_83a0037b02c5,hm_8de6b26636d5,1.4340920448303223,False
0.1,0.0005,700,sol_eb3e159777b5d4ba,ev_83b0a83183ad,hm_7a9cff01f511,1.0380809307098389,False
0.0,0.0003,200,sol_f681c67377d67fd3,ev_83b48a4ca064,hm_a0f8ed47a107,0.795634388923645,False
0.01,0.0001,100,sol_037da27ceeafd800,ev_83bf6972dbce,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,1000,sol_c173f0b26d276663,ev_83bfaecf96fd,hm_a00ad2a2c52a,0.9087108373641968,False
0.0,0.0003,200,sol_658f9fa82ef3ad86,ev_83c77b151e0a,hm_a0f8ed47a107,0.5996804237365723,False
0.02,0.0003,20,sol_d2734e4e91e6561c,ev_83d1356b7235,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0007,400,sol_8bc514c6c3a55018,ev_83d4967e53f4,hm_b46918a75620,0.8274213671684265,False
0.01,0.0005,400,sol_c3bfdab6a3174b6f,ev_83e9081d2567,hm_7a9cff01f511,0.6290051341056824,False
0.0,0.0007,1000,sol_2060ee168c00ab3f,ev_83f4345d73f4,hm_b46918a75620,1.6979756355285645,False
0.02,0.0007,20,sol_c42f11d330976a4b,ev_83f7842e3e55,hm_b46918a75620,0.4545454680919647,False
0.05,0.0007,700,sol_3c227bde18b88376,ev_842f69f288fc,hm_b46918a75620,1.095523715019226,False
0.0,0.0003,10,sol_b6b224ef2855aa5a,ev_84352c88365d,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0003,700,sol_8101012fdb38b38d,ev_843d04982e69,hm_a0f8ed47a107,783.617919921875,True
0.02,0.0001,700,sol_9f889a2deaca7825,ev_846cd004a8e2,hm_a00ad2a2c52a,0.4545424282550812,False
0.05,0.0003,50,sol_f0fa718029ab9447,ev_84705eae6b1b,hm_a0f8ed47a107,0.4545454680919647,False
0.0,0.0005,100,sol_503ddc3723f768c1,ev_8489cd0190b9,hm_7a9cff01f511,0.4545454680919647,False
0.01,0.0001,200,sol_a84bca6c96ec4839,ev_848d37da1074,hm_a00ad2a2c52a,0.4545438885688782,False
0.0,0.0003,700,sol_1e2e859655096107,ev_84a6b196a5cd,hm_a0f8ed47a107,1.5976258516311646,False
0.0,0.0007,100,sol_1cb461fcc2dabc7f,ev_84b7e119700a,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,50,sol_1f076391d1045677,ev_84bf2c02bcd3,hm_a00ad2a2c52a,0.5669769644737244,False
0.02,0.0005,10,sol_c1f3600099b8c15a,ev_84c08ae21820,hm_7a9cff01f511,0.4545454680919647,False
0.02,0.0001,400,sol_ab16cdc4768b7606,ev_84c540eee946,hm_a00ad2a2c52a,0.4545428454875946,False
0.1,0.0007,50,sol_512714a9aa6c22fa,ev_84d65a947cdb,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,100,sol_5ad18c6654e12f6e,ev_84d70657c487,hm_a00ad2a2c52a,0.5669522285461426,False
0.0,0.0005,20,sol_cf8b3d32a70cbb01,ev_84d8f8fb76e2,hm_7a9cff01f511,0.4545454680919647,False
0.05,0.0001,400,sol_2116d718694a8bf8,ev_84eba4118558,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0007,1000,sol_f3ab517451a0e6ac,ev_84f0dcb43ab0,hm_b46918a75620,1.281061053276062,False
0.0,0.0007,400,sol_8881beec65593962,ev_84fb6c6c713a,hm_b46918a75620,0.9796826243400574,False
0.0,0.0005,400,sol_4e11c85c10f8ede0,ev_85013f402c84,hm_7a9cff01f511,0.7663027048110962,False
0.0,0.0003,50,sol_3d5ac6cc4ad2db03,ev_85095bc479f0,hm_a0f8ed47a107,0.5669785141944885,False
0.02,0.0001,400,sol_4e8f809869740267,ev_850bc765f6bf,hm_a00ad2a2c52a,0.45454326272010803,False
0.0,0.0003,200,sol_cbbf569299065b5a,ev_850fdefc56d1,hm_a0f8ed47a107,1.9183940887451172,False
0.0,0.0003,700,sol_95291ead1c4c7b11,ev_85201e0ef1a7,hm_a0f8ed47a107,1.0953848361968994,False
0.0,0.0003,100,sol_f85d9c3f05b88670,ev_8521ed9ad631,hm_a0f8ed47a107,0.5669753551483154,False
0.0,0.001,10,sol_8fdebac9ccd4d1ef,ev_852d04e8521e,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0003,200,sol_b50679ab9bbed439,ev_8536dfd311c0,hm_a0f8ed47a107,1.1113442182540894,False
0.0,0.0007,1000,sol_37a3e790fe544bca,ev_853a2edc818b,hm_b46918a75620,1.6589387655258179,False
0.0,0.0001,400,sol_f1da87d18f38a840,ev_853f3f93982b,hm_a00ad2a2c52a,1.499982476234436,False
0.0,0.0001,10,sol_4610b7a1f6621cf7,ev_855a7631c9ee,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0001,1000,sol_a01c6b3b39bdb5a7,ev_856ab77484ff,hm_a00ad2a2c52a,1.4984126091003418,False
0.1,0.0001,100,sol_2ff69e669e90fc63,ev_856e2d189f45,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0005,20,sol_d738020fb5c24ceb,ev_856ee6cfdc29,hm_7a9cff01f511,0.4545454680919647,False
0.1,0.0005,400,sol_30ecb1781a63ef7d,ev_8574b8d637d4,hm_7a9cff01f511,0.566917896270752,False
0.02,0.001,100,sol_ffe779bba6e8538e,ev_857d4ec73a14,hm_8de6b26636d5,0.5669570565223694,False
0.02,0.0003,700,sol_34b3b22e160b1fb6,ev_858103dd08b4,hm_a0f8ed47a107,0.5994651913642883,False
0.0,0.0001,700,sol_ccd3c01cbbdd195d,ev_8592e06907a9,hm_a00ad2a2c52a,3.5148515701293945,False
0.05,0.001,100,sol_a9b4426a90a9c7d7,ev_85a724a4562b,hm_8de6b26636d5,0.5669836401939392,False
0.05,0.0007,100,sol_6af01d27fa6e9f34,ev_85acda966d69,hm_b46918a75620,0.4545454680919647,False
0.05,0.001,1000,sol_53d9be852d8b19c5,ev_85badedf3bfd,hm_8de6b26636d5,1.7000844478607178,False
0.1,0.0001,20,sol_14c1bf4675bac183,ev_85ca76576a59,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.001,50,sol_cd72391f71b17cc2,ev_85d4ef4ca793,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0003,1000,sol_87d04756367320fd,ev_85da8dc722cd,hm_a0f8ed47a107,1.4346364736557007,False
0.0,0.0001,1000,sol_f447360d5dc62fc1,ev_85f57b2f95ac,hm_a00ad2a2c52a,1.1921818256378174,False
0.0,0.0003,10,sol_6e264526c9ec65c9,ev_85fc39454955,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,50,sol_b7f6694b1881dd72,ev_8601cbec9deb,hm_a00ad2a2c52a,0.4545454680919647,False
0.0,0.0003,10,sol_5184e85f01b02a16,ev_8607ef190919,hm_a0f8ed47a107,0.5670102834701538,False
0.0,0.0005,200,sol_9d1c3c82152a4117,ev_86197d584030,hm_7a9cff01f511,0.5996919870376587,False
0.0,0.0001,20,sol_b20388379e580d25,ev_861e2910cda5,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0007,20,sol_f9691a0c0d0f9d71,ev_8623f1cb4bc2,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,10,sol_bac9f701fa513197,ev_863690fba379,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,200,sol_00bb85563bb8ff41,ev_864355a48a4a,hm_a0f8ed47a107,0.5999231934547424,False
0.01,0.001,700,sol_339d426374030bef,ev_866feb172016,hm_8de6b26636d5,1.6089245080947876,False
0.01,0.0005,1000,sol_d460c48830145982,ev_867ef83fa5d3,hm_7a9cff01f511,1.1918226480484009,False
0.0,0.0001,700,sol_07b270f0f8e0e2d6,ev_869a52e2f411,hm_a00ad2a2c52a,13.53232192993164,False
0.0,0.0003,200,sol_ccd48040a0e1a410,ev_86a529d89896,hm_a0f8ed47a107,1.5661877393722534,False
0.02,0.0001,20,sol_781cbebdb87289b2,ev_86a5fd967683,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0005,1000,sol_068dc2edc22c2a4b,ev_86aacb519597,hm_7a9cff01f511,1.0701838731765747,False
0.0,0.001,10,sol_39a0ebcab6dbdf7b,ev_86b87f23fd6a,hm_8de6b26636d5,0.4545454680919647,False
0.0,0.0003,700,sol_b81eed80a7dc05c7,ev_86c0ffa3f215,hm_a0f8ed47a107,826.8696899414062,True
0.05,0.0003,100,sol_32c1d534ad3b5e95,ev_86c407bdff3c,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,700,sol_4902709b934a4b72,ev_86db2e7bc846,hm_a0f8ed47a107,0.6479780673980713,False
0.02,0.0007,50,sol_20ece10779e28b27,ev_86e0c2d84f2d,hm_b46918a75620,0.4545454680919647,False
0.0,0.0001,400,sol_069f534e33f9089e,ev_86f03ad89dad,hm_a00ad2a2c52a,1.086887240409851,False
0.0,0.0001,20,sol_c042e630afa90630,ev_86f848bef61d,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0005,50,sol_9849c1bc9bf5d0f4,ev_86fc944dbc7e,hm_7a9cff01f511,0.4545454680919647,False
